kappa,h,p,estimator,budget,comparison,equal_CNOT_shots_completed,gate_shots,counts,fingerprint,scope
0.45,0.0125,0,raw,10000,equal_total_shots,False,70000,results/stage6_v1/end_to_end/measurements/ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87.npz,ddf10da4f3f82a067cfa696eee527f99247bd5deebae63cecd4e3d4aef0f3a87,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.01,sv,100000,equal_total_shots,False,1500000,results/stage6_v1/end_to_end/measurements/9a5e9775db6419b7b96e7a687b3d233964df0628a5a2f24ce8b8ce6a6aebe402.npz,9a5e9775db6419b7b96e7a687b3d233964df0628a5a2f24ce8b8ce6a6aebe402,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,raw,10000,equal_total_shots,False,150000,results/stage6_v1/end_to_end/measurements/03ef3082383abdb6682c5794706bce7626ee0feec832e21d7e8ac41d67c9bba4.npz,03ef3082383abdb6682c5794706bce7626ee0feec832e21d7e8ac41d67c9bba4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,raw,100000,equal_total_shots,False,1500000,results/stage6_v1/end_to_end/measurements/03ef3082383abdb6682c5794706bce7626ee0feec832e21d7e8ac41d67c9bba4.npz,03ef3082383abdb6682c5794706bce7626ee0feec832e21d7e8ac41d67c9bba4,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,zne,10000,equal_total_shots,False,449970,results/stage6_v1/end_to_end/measurements/3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb.npz,3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,zne,100000,equal_total_shots,False,4499970,results/stage6_v1/end_to_end/measurements/3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb.npz,3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,zne_quadratic,10000,equal_total_shots,False,449970,results/stage6_v1/end_to_end/measurements/3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb.npz,5721db3213fb6f8ddc087e9825d940e0cf000f0a92514751dcde6db15dd36c79,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,zne_quadratic,100000,equal_total_shots,False,4499970,results/stage6_v1/end_to_end/measurements/3faff8c52441f20ba50dbca7255350d62a7558f5943e8281816de0abcdc3c0bb.npz,5721db3213fb6f8ddc087e9825d940e0cf000f0a92514751dcde6db15dd36c79,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,sv,10000,equal_total_shots,False,150000,results/stage6_v1/end_to_end/measurements/953aba6e880f15d3dd1d79b96e1b80073182fe6192c8f4dbe1e1d4fa7b17894e.npz,953aba6e880f15d3dd1d79b96e1b80073182fe6192c8f4dbe1e1d4fa7b17894e,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.425,0.02,0.05,sv,100000,equal_total_shots,False,1500000,results/stage6_v1/end_to_end/measurements/953aba6e880f15d3dd1d79b96e1b80073182fe6192c8f4dbe1e1d4fa7b17894e.npz,953aba6e880f15d3dd1d79b96e1b80073182fe6192c8f4dbe1e1d4fa7b17894e,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/95b73802c4c779a43bc2526b642e7fe7f1dd5c197871ed722c09ea695692efc6.npz,95b73802c4c779a43bc2526b642e7fe7f1dd5c197871ed722c09ea695692efc6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/95b73802c4c779a43bc2526b642e7fe7f1dd5c197871ed722c09ea695692efc6.npz,95b73802c4c779a43bc2526b642e7fe7f1dd5c197871ed722c09ea695692efc6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9.npz,305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9.npz,305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9.npz,9af407d7be739f6fcb255701f34c27b2bd623c493206c5af76938d4051d85ce0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/305e5ee0a2fb3eab7fde6f4020ef19fff32764869a5137561c78f2799b68abf9.npz,9af407d7be739f6fcb255701f34c27b2bd623c493206c5af76938d4051d85ce0,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/6e039bdd39b4dec55c2558970fd00547ca3bd32476abd2dffae07b8630462c28.npz,6e039bdd39b4dec55c2558970fd00547ca3bd32476abd2dffae07b8630462c28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/6e039bdd39b4dec55c2558970fd00547ca3bd32476abd2dffae07b8630462c28.npz,6e039bdd39b4dec55c2558970fd00547ca3bd32476abd2dffae07b8630462c28,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/06e3b8af627cac291cfcae09af51afc45b34678142c6ac548ea949094e260b0a.npz,06e3b8af627cac291cfcae09af51afc45b34678142c6ac548ea949094e260b0a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/06e3b8af627cac291cfcae09af51afc45b34678142c6ac548ea949094e260b0a.npz,06e3b8af627cac291cfcae09af51afc45b34678142c6ac548ea949094e260b0a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa.npz,f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa.npz,f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa.npz,e99d4d2d5f4f642642d62f0ee66d985871bf5e6c13e10aedf1c54af06a6ba830,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/f58df464277721bf05384521454988d38401c6635b8e223a557165613d149aaa.npz,e99d4d2d5f4f642642d62f0ee66d985871bf5e6c13e10aedf1c54af06a6ba830,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/16f498b865d53fa7f9e4e642bd6ac16cb46ec9e4dce5205b72c35ae4896df4fe.npz,16f498b865d53fa7f9e4e642bd6ac16cb46ec9e4dce5205b72c35ae4896df4fe,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/16f498b865d53fa7f9e4e642bd6ac16cb46ec9e4dce5205b72c35ae4896df4fe.npz,16f498b865d53fa7f9e4e642bd6ac16cb46ec9e4dce5205b72c35ae4896df4fe,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/3962049bb3fa291b3b0edc16244421f0b769df166f0eadca42eb312b8e0ab2ba.npz,3962049bb3fa291b3b0edc16244421f0b769df166f0eadca42eb312b8e0ab2ba,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/3962049bb3fa291b3b0edc16244421f0b769df166f0eadca42eb312b8e0ab2ba.npz,3962049bb3fa291b3b0edc16244421f0b769df166f0eadca42eb312b8e0ab2ba,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f.npz,caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f.npz,caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f.npz,0b603a5d2e35e2b3936b62ac43bb42c0d0f72bcdf8fea7fb88b91fb67ada358d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/caa0ed3ed4501da302071297540e0a91ca8f73b26d4855172079bfee1cfd118f.npz,0b603a5d2e35e2b3936b62ac43bb42c0d0f72bcdf8fea7fb88b91fb67ada358d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/c332cbbab16cbbe26d9c4668e936723f198b1139ed73ffcde6353a1d5efd18ab.npz,c332cbbab16cbbe26d9c4668e936723f198b1139ed73ffcde6353a1d5efd18ab,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.075,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/c332cbbab16cbbe26d9c4668e936723f198b1139ed73ffcde6353a1d5efd18ab.npz,c332cbbab16cbbe26d9c4668e936723f198b1139ed73ffcde6353a1d5efd18ab,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/eaf26fc2c616fc904c2b00d9bf7321aedc86be0dc91735b637f24ff480f865dc.npz,eaf26fc2c616fc904c2b00d9bf7321aedc86be0dc91735b637f24ff480f865dc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/eaf26fc2c616fc904c2b00d9bf7321aedc86be0dc91735b637f24ff480f865dc.npz,eaf26fc2c616fc904c2b00d9bf7321aedc86be0dc91735b637f24ff480f865dc,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f.npz,00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f.npz,00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f.npz,fc1cbf9dcb6711cdfc772aca1abf1a5b84f5b891f580889d2da619c6d77ab003,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/00422aed6074ef7b6e7677185a694a5555f9a34f51a58e4112f3fca74e726e7f.npz,fc1cbf9dcb6711cdfc772aca1abf1a5b84f5b891f580889d2da619c6d77ab003,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/c154f924c167bf2fbb96835dec3187fa058eca448a7095a59ff57a37a9fd0ec2.npz,c154f924c167bf2fbb96835dec3187fa058eca448a7095a59ff57a37a9fd0ec2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/c154f924c167bf2fbb96835dec3187fa058eca448a7095a59ff57a37a9fd0ec2.npz,c154f924c167bf2fbb96835dec3187fa058eca448a7095a59ff57a37a9fd0ec2,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/36247d4200e59c942b172265869f35c293b96bfda1f0f159665f01ea626a375d.npz,36247d4200e59c942b172265869f35c293b96bfda1f0f159665f01ea626a375d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/36247d4200e59c942b172265869f35c293b96bfda1f0f159665f01ea626a375d.npz,36247d4200e59c942b172265869f35c293b96bfda1f0f159665f01ea626a375d,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7.npz,21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7.npz,21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7.npz,5be76847e335cf6a9fe84be7755c329cfa7139d9529648d0d2445eaff1062981,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/21417b5589c4e45b52852740f9560e5b23cae476ed34acc09ae063e9b6afebc7.npz,5be76847e335cf6a9fe84be7755c329cfa7139d9529648d0d2445eaff1062981,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/a4ad97929d886f17fcc76e0e4eae3d7b36409c1485b0d52031c08e9db1c145b6.npz,a4ad97929d886f17fcc76e0e4eae3d7b36409c1485b0d52031c08e9db1c145b6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.01,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/a4ad97929d886f17fcc76e0e4eae3d7b36409c1485b0d52031c08e9db1c145b6.npz,a4ad97929d886f17fcc76e0e4eae3d7b36409c1485b0d52031c08e9db1c145b6,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,raw,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/92fab18c71bbaa157d2e08297b03da85f90bd15ff26955baf269659f45e1acec.npz,92fab18c71bbaa157d2e08297b03da85f90bd15ff26955baf269659f45e1acec,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,raw,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/92fab18c71bbaa157d2e08297b03da85f90bd15ff26955baf269659f45e1acec.npz,92fab18c71bbaa157d2e08297b03da85f90bd15ff26955baf269659f45e1acec,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,zne,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c.npz,9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,zne,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c.npz,9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,zne_quadratic,10000,equal_total_shots,False,3839744,results/stage6_v1/end_to_end/measurements/9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c.npz,45a8ff9bbee651129f61b0975288a70b38860a9968ce0d7babadeb1708f6cfcf,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,zne_quadratic,100000,equal_total_shots,False,38399744,results/stage6_v1/end_to_end/measurements/9370cc18a0e0f97fce07646e269e99e684da0ab67b85075445dda50e55cd7f8c.npz,45a8ff9bbee651129f61b0975288a70b38860a9968ce0d7babadeb1708f6cfcf,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,sv,10000,equal_total_shots,False,1280000,results/stage6_v1/end_to_end/measurements/fe28d21cd1098b24b70483650ae0fb563cc6fec55526c02b3a7dcf10cce0f15a.npz,fe28d21cd1098b24b70483650ae0fb563cc6fec55526c02b3a7dcf10cce0f15a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.1,0.05,sv,100000,equal_total_shots,False,12800000,results/stage6_v1/end_to_end/measurements/fe28d21cd1098b24b70483650ae0fb563cc6fec55526c02b3a7dcf10cce0f15a.npz,fe28d21cd1098b24b70483650ae0fb563cc6fec55526c02b3a7dcf10cce0f15a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,raw,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/c7e415a9e618ca179fa4fc75d564431c22af4c589f443554166396bd32b6ef3a.npz,c7e415a9e618ca179fa4fc75d564431c22af4c589f443554166396bd32b6ef3a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,raw,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/c7e415a9e618ca179fa4fc75d564431c22af4c589f443554166396bd32b6ef3a.npz,c7e415a9e618ca179fa4fc75d564431c22af4c589f443554166396bd32b6ef3a,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,zne,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa.npz,5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,zne,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa.npz,5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,zne_quadratic,10000,equal_total_shots,False,3809746,results/stage6_v1/end_to_end/measurements/5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa.npz,0fa5735f4efa3d784486bce610333fd34a0a346d8245044b05b389ba5fb08635,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,zne_quadratic,100000,equal_total_shots,False,38099746,results/stage6_v1/end_to_end/measurements/5e8c49f1d4ab836921f199b048714bc4abb50e2f316416b87a1a77a8b0660caa.npz,0fa5735f4efa3d784486bce610333fd34a0a346d8245044b05b389ba5fb08635,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,sv,10000,equal_total_shots,False,1270000,results/stage6_v1/end_to_end/measurements/26545b442967d5dedb7fa28523df0a8516f690af4c6e7a4ee923c6563f86c318.npz,26545b442967d5dedb7fa28523df0a8516f690af4c6e7a4ee923c6563f86c318,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
0.5,0.2,0,sv,100000,equal_total_shots,False,12700000,results/stage6_v1/end_to_end/measurements/26545b442967d5dedb7fa28523df0a8516f690af4c6e7a4ee923c6563f86c318.npz,26545b442967d5dedb7fa28523df0a8516f690af4c6e7a4ee923c6563f86c318,raw/SV same-circuit costs coincide; no three-arm gate-matched experiment
